move	exploring {'x': 36, 'y': 15, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 37, 'y': 16, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=SE
move	hitting {'x': 37, 'y': 17, 'known': 1260, 'first-known': 1260, 'glyph': 'F', 'color': 'yellow', 'type': {'tags': {'hosti | targetting leftover enemy {'x': 37, 'y': 17, 'known': 1260, 'first-known': 1260, 'glyph': 'F', 'color': 'yellow', 'type' |  dir=S
move	exploring {'x': 37, 'y': 17, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 36, 'y': 17, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=W
autotravel	exploring {'x': 47, 'y': 15, 'glyph': '#', 'color': None, 'feature': 'corridor', 'seen': True, 'dug': False, 'searched': | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  pos=(47,15) path=[(37, 17), (38, 17), (39, 16), (39, 15), (40, 14), (41, 14), (42, 14), (43, 14), (44, 14), (45, 14), (46, 14), (47, 15)]
move	exploring {'x': 47, 'y': 16, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 47, 'y': 17, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
autotravel	exploring {'x': 47, 'y': 13, 'glyph': '#', 'color': None, 'feature': 'corridor', 'seen': True, 'dug': False, 'searched': | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  pos=(47,13) path=[(47, 16), (47, 15), (47, 14), (47, 13)]
move	exploring {'x': 47, 'y': 12, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 47, 'y': 11, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 47, 'y': 10, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 47, 'y': 9, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 47, 'y': 8, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 48, 'y': 8, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=E
autotravel	exploring {'x': 59, 'y': 13, 'glyph': '#', 'color': None, 'feature': 'corridor', 'seen': True, 'dug': False, 'searched': | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  pos=(59,13) path=[(47, 9), (47, 10), (47, 11), (47, 12), (47, 13), (48, 14), (49, 14), (50, 14), (51, 14), (52, 14), (53, 14), (54, 14), (55, 14), (56, 14), (57, 14), (58, 14), (59, 13)]
move	exploring {'x': 60, 'y': 13, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 61, 'y': 13, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 62, 'y': 13, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 62, 'y': 12, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=N
move	new or desired item at {'x': 71, 'y': 17, 'glyph': '$', 'color': 'yellow', 'feature': None, 'seen': False, 'dug': False, |  dir=E
move	new or desired item at {'x': 71, 'y': 17, 'glyph': '$', 'color': 'yellow', 'feature': None, 'seen': False, 'dug': False, |  dir=SE
move	new or desired item at {'x': 71, 'y': 17, 'glyph': '$', 'color': 'yellow', 'feature': None, 'seen': False, 'dug': False, |  dir=SE
move	new or desired item at {'x': 71, 'y': 17, 'glyph': '$', 'color': 'yellow', 'feature': None, 'seen': False, 'dug': False, |  dir=E
autotravel	new or desired item at {'x': 71, 'y': 17, 'glyph': '$', 'color': 'yellow', 'feature': None, 'seen': False, 'dug': False, |  pos=(70,16) path=[(67, 15), (68, 15), (69, 16), (70, 16), (71, 17)]
move	new or desired item at {'x': 71, 'y': 17, 'glyph': '$', 'color': 'yellow', 'feature': None, 'seen': True, 'dug': False,  |  dir=SE
look	examining tile {'x': 71, 'y': 17, 'glyph': '@', 'color': 'white', 'feature': None, 'seen': True, 'dug': False, 'searched | 
pickup	getting desirable items | 
inventory	requested inventory update | 
look	examining tile {'x': 71, 'y': 17, 'glyph': '@', 'color': 'white', 'feature': 'floor', 'seen': True, 'dug': False, 'searc | 
move	exploring {'x': 69, 'y': 14, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=NW
move	exploring {'x': 69, 'y': 14, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=NW
move	exploring {'x': 69, 'y': 14, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 69, 'y': 13, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 68, 'y': 13, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 67, 'y': 13, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 67, 'y': 15, 'glyph': '#', 'color': None, 'feature': 'corridor', 'seen': True, 'dug': False, 'searched': | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 67, 'y': 15, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 64, 'y': 14, 'glyph': '#', 'color': None, 'feature': 'corridor', 'seen': True, 'dug': False, 'searched': | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=NW
move	exploring {'x': 64, 'y': 14, 'glyph': '#', 'color': None, 'feature': 'corridor', 'seen': True, 'dug': False, 'searched': | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 64, 'y': 14, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 63, 'y': 14, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 61, 'y': 14, 'glyph': '#', 'color': None, 'feature': 'corridor', 'seen': True, 'dug': False, 'searched': | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=NW
move	exploring {'x': 61, 'y': 14, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=SW
move	exploring {'x': 63, 'y': 11, 'glyph': '#', 'color': None, 'feature': 'corridor', 'seen': True, 'dug': False, 'searched': | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=NE
move	exploring {'x': 63, 'y': 11, 'glyph': '#', 'color': None, 'feature': 'corridor', 'seen': True, 'dug': False, 'searched': | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=NE
move	exploring {'x': 63, 'y': 11, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 63, 'y': 10, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 64, 'y': 10, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 65, 'y': 10, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=E
repeated	searching dead end | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress | 
move	exploring {'x': 65, 'y': 9, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 65, 'y': 8, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 66, 'y': 8, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 67, 'y': 8, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=E
repeated	searching dead end | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress | 
move	exploring {'x': 67, 'y': 7, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=N
open	exploring {'x': 68, 'y': 7, 'glyph': ']', 'color': 'brown', 'feature': 'door-closed', 'seen': True, 'dug': False, 'searc | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=E
open	exploring {'x': 68, 'y': 7, 'glyph': ']', 'color': 'brown', 'feature': 'door-closed', 'seen': True, 'dug': False, 'searc | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=E
autotravel	new or desired item at {'x': 74, 'y': 7, 'glyph': '%', 'color': 'brown', 'feature': None, 'seen': False, 'dug': False, ' |  pos=(73,8) path=[(68, 7), (69, 7), (70, 8), (71, 8), (72, 8), (73, 8), (74, 7)]
move	new or desired item at {'x': 74, 'y': 7, 'glyph': '%', 'color': 'brown', 'feature': None, 'seen': True, 'dug': False, 's |  dir=NE
look	examining tile {'x': 74, 'y': 7, 'glyph': '@', 'color': 'white', 'feature': None, 'seen': True, 'dug': False, 'searched' | 
move	exploring {'x': 73, 'y': 6, 'glyph': '{', 'color': 'blue', 'feature': 'fountain', 'seen': True, 'dug': False, 'searched' | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=NW
move	exploring {'x': 71, 'y': 9, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=SW
move	exploring {'x': 71, 'y': 9, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=SW
move	exploring {'x': 71, 'y': 9, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 71, 'y': 10, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 71, 'y': 11, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 71, 'y': 12, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
repeated	searching dead end | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress | 
autotravel	exploring {'x': 26, 'y': 10, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  pos=(26,10) path=[(71, 13), (71, 14), (70, 15), (69, 14), (68, 13), (67, 14), (66, 14), (65, 14), (64, 14), (63, 14), (62, 13), (61, 13), (60, 13), (59, 14), (58, 14), (57, 14), (56, 14), (55, 14), (54, 14), (53, 14), (52, 14), (51, 14), (50, 14), (49, 14), (48, 14), (47, 14), (46, 14), (45, 14), (44, 14), (43, 14), (42, 14), (41, 14), (40, 14), (39, 15), (39, 16), (38, 17), (37, 16), (36, 15), (35, 15), (34, 15), (33, 15), (32, 15), (31, 16), (30, 16), (29, 16), (28, 15), (27, 14), (28, 13), (28, 12), (28, 11), (28, 10), (27, 9), (26, 10)]
look	examining tile {'x': 33, 'y': 15, 'glyph': '@', 'color': 'white', 'feature': 'floor', 'seen': True, 'dug': False, 'searc | 
move	exploring {'x': 26, 'y': 10, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=W
autotravel	exploring {'x': 26, 'y': 10, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  pos=(26,10) path=[(31, 16), (30, 16), (29, 16), (28, 15), (27, 14), (27, 13), (28, 12), (28, 11), (28, 10), (27, 9), (26, 10)]
move	exploring {'x': 26, 'y': 10, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=W
autotravel	exploring {'x': 26, 'y': 10, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  pos=(26,10) path=[(27, 14), (28, 13), (28, 12), (28, 11), (28, 10), (27, 9), (26, 10)]
move	exploring {'x': 26, 'y': 11, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
repeated	searching dead end | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress | 
repeated	searching dead end | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress | 
autotravel	exploring {'x': 24, 'y': 4, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  pos=(24,4) path=[(26, 10), (25, 9), (25, 8), (25, 7), (25, 6), (25, 5), (24, 4)]
move	exploring {'x': 23, 'y': 4, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 23, 'y': 5, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
repeated	searching dead end | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress | 
move	exploring {'x': 22, 'y': 5, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 21, 'y': 5, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 21, 'y': 6, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 21, 'y': 7, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 20, 'y': 7, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=W
move	hitting {'x': 19, 'y': 8, 'known': 1459, 'first-known': 1459, 'glyph': ':', 'color': 'yellow', 'type': {'tags': {'hostil | targetting leftover enemy {'x': 19, 'y': 8, 'known': 1459, 'first-known': 1459, 'glyph': ':', 'color': 'yellow', 'type': |  dir=SW
move	exploring {'x': 19, 'y': 7, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 19, 'y': 8, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 19, 'y': 9, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 18, 'y': 9, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 17, 'y': 9, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 17, 'y': 10, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 17, 'y': 11, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 16, 'y': 11, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 15, 'y': 11, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 15, 'y': 12, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 15, 'y': 13, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 14, 'y': 13, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 13, 'y': 13, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 13, 'y': 14, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 13, 'y': 15, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
farlook	examining monster | 
move	exploring {'x': 13, 'y': 16, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
farlook	examining monster | 
move	new or desired item at #Position{:x 9, :y 15} |  dir=W
move	hitting {'x': 11, 'y': 15, 'known': 1477, 'first-known': 1477, 'glyph': 'k', 'color': 'red', 'type': {'tags': {'hostile' | targetting enemy {'x': 11, 'y': 15, 'known': 1477, 'first-known': 1477, 'glyph': 'k', 'color': 'red', 'type': {'tags': { |  dir=NW
move	recovering - exploring nearby items |  dir=W
move	recovering - exploring nearby items |  dir=N
look	examining tile {'x': 11, 'y': 15, 'glyph': '@', 'color': 'white', 'feature': None, 'seen': True, 'dug': False, 'searched | 
move	recovering - exploring nearby items |  dir=SW
look	examining tile {'x': 10, 'y': 16, 'glyph': '@', 'color': 'white', 'feature': None, 'seen': True, 'dug': False, 'searched | 
move	targetting leftover enemy {'x': 6, 'y': 16, 'known': 1481, 'first-known': 1476, 'glyph': 'm', 'color': 'blue', 'type': { |  dir=NW
look	examining tile {'x': 9, 'y': 15, 'glyph': '@', 'color': 'white', 'feature': None, 'seen': True, 'dug': False, 'searched' | 
move	targetting leftover enemy {'x': 6, 'y': 16, 'known': 1482, 'first-known': 1476, 'glyph': 'm', 'color': 'blue', 'type': { |  dir=W
look	examining tile {'x': 8, 'y': 15, 'glyph': '@', 'color': 'white', 'feature': None, 'seen': True, 'dug': False, 'searched' | 
move	targetting leftover enemy {'x': 6, 'y': 16, 'known': 1483, 'first-known': 1476, 'glyph': 'm', 'color': 'blue', 'type': { |  dir=W
look	examining tile {'x': 7, 'y': 15, 'glyph': '@', 'color': 'white', 'feature': None, 'seen': True, 'dug': False, 'searched' | 
move	hitting {'x': 6, 'y': 16, 'known': 1484, 'first-known': 1476, 'glyph': 'm', 'color': 'blue', 'type': {'tags': {'hostile' | targetting enemy {'x': 6, 'y': 16, 'known': 1484, 'first-known': 1476, 'glyph': 'm', 'color': 'blue', 'type': {'tags': { |  dir=SW
move	hitting {'x': 6, 'y': 16, 'known': 1485, 'first-known': 1485, 'glyph': 'm', 'color': 'brown', 'type': {'tags': {'hostile | targetting enemy {'x': 6, 'y': 16, 'known': 1485, 'first-known': 1485, 'glyph': 'm', 'color': 'brown', 'type': {'tags':  |  dir=SW
move	hitting {'x': 6, 'y': 16, 'known': 1486, 'first-known': 1485, 'glyph': 'm', 'color': 'brown', 'type': {'tags': {'hostile | targetting enemy {'x': 6, 'y': 16, 'known': 1486, 'first-known': 1485, 'glyph': 'm', 'color': 'brown', 'type': {'tags':  |  dir=SW
move	hitting {'x': 6, 'y': 16, 'known': 1487, 'first-known': 1485, 'glyph': 'm', 'color': 'brown', 'type': {'tags': {'hostile | targetting enemy {'x': 6, 'y': 16, 'known': 1487, 'first-known': 1485, 'glyph': 'm', 'color': 'brown', 'type': {'tags':  |  dir=SW
move	hitting {'x': 6, 'y': 16, 'known': 1488, 'first-known': 1485, 'glyph': 'm', 'color': 'brown', 'type': {'tags': {'hostile | targetting enemy {'x': 6, 'y': 16, 'known': 1488, 'first-known': 1485, 'glyph': 'm', 'color': 'brown', 'type': {'tags':  |  dir=SW
move	hitting {'x': 6, 'y': 16, 'known': 1489, 'first-known': 1485, 'glyph': 'm', 'color': 'brown', 'type': {'tags': {'hostile | targetting enemy {'x': 6, 'y': 16, 'known': 1489, 'first-known': 1485, 'glyph': 'm', 'color': 'brown', 'type': {'tags':  |  dir=SW
move	hitting {'x': 6, 'y': 16, 'known': 1490, 'first-known': 1485, 'glyph': 'm', 'color': 'brown', 'type': {'tags': {'hostile | targetting enemy {'x': 6, 'y': 16, 'known': 1490, 'first-known': 1485, 'glyph': 'm', 'color': 'brown', 'type': {'tags':  |  dir=SW
engrave	engrave E | retreat engrave | retreating | 
look	examining tile {'x': 7, 'y': 15, 'glyph': '@', 'color': 'white', 'feature': 'floor', 'seen': True, 'dug': False, 'search | 
engrave	engrave E | retreat engrave | retreating | 
look	examining tile {'x': 7, 'y': 15, 'glyph': '@', 'color': 'white', 'feature': 'floor', 'seen': True, 'dug': False, 'search | 
engrave	engrave E | retreat engrave | retreating | 
look	examining tile {'x': 7, 'y': 15, 'glyph': '@', 'color': 'white', 'feature': 'floor', 'seen': True, 'dug': False, 'search | 
engrave	engrave E | retreat engrave | retreating | 
look	examining tile {'x': 7, 'y': 15, 'glyph': '@', 'color': 'white', 'feature': 'floor', 'seen': True, 'dug': False, 'search | 
move	retreating |  dir=E
look	examining tile {'x': 8, 'y': 15, 'glyph': '@', 'color': 'white', 'feature': 'floor', 'seen': True, 'dug': False, 'search | 
move	targetting leftover enemy {'x': 5, 'y': 16, 'known': 1496, 'first-known': 1485, 'glyph': 'm', 'color': 'brown', 'type':  |  dir=W
look	examining tile {'x': 7, 'y': 15, 'glyph': '@', 'color': 'white', 'feature': 'floor', 'seen': True, 'dug': False, 'search | 
move	targetting leftover enemy {'x': 5, 'y': 16, 'known': 1497, 'first-known': 1485, 'glyph': 'm', 'color': 'brown', 'type':  |  dir=W
look	examining tile {'x': 6, 'y': 15, 'glyph': '@', 'color': 'white', 'feature': None, 'seen': True, 'dug': False, 'searched' | 
