move	exploring {'x': 30, 'y': 8, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 30, 'y': 9, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 29, 'y': 9, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 28, 'y': 9, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 30, 'y': 10, 'glyph': ' ', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 30, 'y': 10, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=SE
move	exploring {'x': 30, 'y': 11, 'glyph': '>', 'color': None, 'feature': 'stairs-down', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 30, 'y': 12, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 31, 'y': 12, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 32, 'y': 12, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 33, 'y': 12, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 33, 'y': 13, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 32, 'y': 13, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 32, 'y': 14, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 32, 'y': 15, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 33, 'y': 15, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 34, 'y': 15, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 34, 'y': 14, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 35, 'y': 14, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 35, 'y': 15, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 35, 'y': 16, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 36, 'y': 16, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 37, 'y': 16, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 37, 'y': 15, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 37, 'y': 14, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 38, 'y': 16, 'glyph': ' ', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 38, 'y': 16, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=SE
move	exploring {'x': 38, 'y': 17, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 38, 'y': 18, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 37, 'y': 18, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=W
autotravel	exploring {'x': 34, 'y': 13, 'glyph': ' ', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  pos=(34,13) path=[(37, 17), (36, 16), (35, 15), (34, 14), (34, 13)]
move	exploring {'x': 34, 'y': 12, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 34, 'y': 11, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 33, 'y': 11, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 33, 'y': 10, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 33, 'y': 9, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 34, 'y': 9, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 35, 'y': 9, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 35, 'y': 8, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 36, 'y': 8, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 37, 'y': 8, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 37, 'y': 9, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 38, 'y': 9, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 39, 'y': 9, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	new or desired item at {'x': 40, 'y': 8, 'glyph': '*', 'color': 'orange', 'feature': None, 'seen': True, 'dug': False, ' |  dir=NE
look	examining tile {'x': 40, 'y': 8, 'glyph': '@', 'color': 'white', 'feature': None, 'seen': True, 'dug': False, 'searched' | 
move	exploring {'x': 40, 'y': 7, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 39, 'y': 7, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 39, 'y': 6, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 38, 'y': 6, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 38, 'y': 5, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 37, 'y': 5, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 36, 'y': 5, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 35, 'y': 5, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 34, 'y': 5, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 34, 'y': 4, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 33, 'y': 5, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=SW
move	exploring {'x': 32, 'y': 5, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 31, 'y': 5, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 31, 'y': 6, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 32, 'y': 6, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 30, 'y': 6, 'glyph': ' ', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 30, 'y': 6, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 29, 'y': 6, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 28, 'y': 6, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 28, 'y': 5, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 27, 'y': 5, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 27, 'y': 4, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 26, 'y': 4, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=W
autotravel	exploring {'x': 32, 'y': 4, 'glyph': ' ', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  pos=(32,4) path=[(27, 5), (28, 6), (29, 6), (30, 6), (31, 5), (32, 4)]
move	exploring {'x': 37, 'y': 4, 'glyph': ' ', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=SE
autotravel	exploring {'x': 37, 'y': 4, 'glyph': ' ', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  pos=(37,4) path=[(34, 5), (35, 5), (36, 5), (37, 4)]
move	exploring {'x': 40, 'y': 6, 'glyph': ' ', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=SE
move	exploring {'x': 40, 'y': 6, 'glyph': ' ', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=SE
farlook	examining monster | 
move	exploring {'x': 40, 'y': 6, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 41, 'y': 6, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 42, 'y': 6, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 43, 'y': 6, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 44, 'y': 6, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 45, 'y': 6, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 46, 'y': 6, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 47, 'y': 6, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 48, 'y': 6, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 49, 'y': 6, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 50, 'y': 6, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 51, 'y': 6, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
farlook	examining monster | 
move	exploring {'x': 52, 'y': 6, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 52, 'y': 7, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 53, 'y': 7, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 54, 'y': 7, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 54, 'y': 6, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 54, 'y': 5, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 55, 'y': 5, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 55, 'y': 4, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 54, 'y': 4, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 54, 'y': 3, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=N
move	exploring {'x': 55, 'y': 3, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 54, 'y': 2, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=NW
move	exploring {'x': 53, 'y': 4, 'glyph': ' ', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 55, 'y': 2, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=NE
move	exploring {'x': 53, 'y': 4, 'glyph': ' ', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=SW
move	exploring {'x': 53, 'y': 4, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=SW
move	exploring {'x': 52, 'y': 4, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 51, 'y': 4, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=W
autotravel	exploring {'x': 55, 'y': 6, 'glyph': ' ', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  pos=(55,6) path=[(52, 4), (53, 4), (54, 5), (55, 6)]
move	exploring {'x': 52, 'y': 8, 'glyph': ' ', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=S
farlook	examining monster | 
move	exploring {'x': 52, 'y': 8, 'glyph': ' ', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 52, 'y': 8, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 52, 'y': 9, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=S
farlook	examining monster | 
farlook	examining monster | 
move	exploring {'x': 51, 'y': 9, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 51, 'y': 10, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 50, 'y': 10, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 49, 'y': 10, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=W
move	new or desired item at {'x': 48, 'y': 11, 'glyph': '[', 'color': 'cyan', 'feature': None, 'seen': True, 'dug': False, 's |  dir=SW
look	examining tile {'x': 48, 'y': 11, 'glyph': '@', 'color': 'white', 'feature': None, 'seen': True, 'dug': False, 'searched | 
move	new or desired item at {'x': 48, 'y': 12, 'glyph': '*', 'color': 'green', 'feature': None, 'seen': True, 'dug': False, ' |  dir=S
look	examining tile {'x': 48, 'y': 12, 'glyph': '@', 'color': 'white', 'feature': None, 'seen': True, 'dug': False, 'searched | 
move	exploring {'x': 49, 'y': 12, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 50, 'y': 12, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 51, 'y': 12, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 51, 'y': 13, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 52, 'y': 13, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 53, 'y': 13, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
farlook	examining monster | 
move	exploring {'x': 53, 'y': 14, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 54, 'y': 14, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0, | using cached exploration step | first exploring previous levels of branch | exploring mines until minetown | full-explore | progress |  dir=E
